categoria,periodo,valor,año,trimestre,fuente
bono_de_reconocimiento,2017-Q3,-171517.984,2017,3,Gobierno General
bono_de_reconocimiento,2017-Q4,-169005.35,2017,4,Gobierno General
bono_de_reconocimiento,2018-Q1,-132347.858181,2018,1,Gobierno General
bono_de_reconocimiento,2018-Q2,-127110.423521,2018,2,Gobierno General
bono_de_reconocimiento,2018-Q3,-156203.51438100002,2018,3,Gobierno General
bono_de_reconocimiento,2018-Q4,-156050.23241599998,2018,4,Gobierno General
bono_de_reconocimiento,2019-Q1,-108166.92419300001,2019,1,Gobierno General
bono_de_reconocimiento,2019-Q2,-107125.82564,2019,2,Gobierno General
bono_de_reconocimiento,2019-Q3,-124804.15372500001,2019,3,Gobierno General
bono_de_reconocimiento,2019-Q4,-127353.12593,2019,4,Gobierno General
bono_de_reconocimiento,2020-Q1,-93001.86652499999,2020,1,Gobierno General
bono_de_reconocimiento,2020-Q2,-93458.182814,2020,2,Gobierno General
bono_de_reconocimiento,2020-Q3,-105227.946242,2020,3,Gobierno General
bono_de_reconocimiento,2020-Q4,-104858.78371199999,2020,4,Gobierno General
bono_de_reconocimiento,2021-Q1,-79403.593093,2021,1,Gobierno General
bono_de_reconocimiento,2021-Q2,-77266.698531,2021,2,Gobierno General
bono_de_reconocimiento,2021-Q3,-87033.19181600002,2021,3,Gobierno General
bono_de_reconocimiento,2021-Q4,-87082.50413,2021,4,Gobierno General
bono_de_reconocimiento,2022-Q1,-69685.11379199999,2022,1,Gobierno General
bono_de_reconocimiento,2022-Q2,-75500.99813100001,2022,2,Gobierno General
bono_de_reconocimiento,2022-Q3,-83755.028036,2022,3,Gobierno General
bono_de_reconocimiento,2022-Q4,-82546.43044,2022,4,Gobierno General
bono_de_reconocimiento,2023-Q1,-76180.055632,2023,1,Gobierno General
bono_de_reconocimiento,2023-Q2,-71364.56787799999,2023,2,Gobierno General
bono_de_reconocimiento,2023-Q3,-50216.46995599999,2023,3,Gobierno General
bono_de_reconocimiento,2023-Q4,-78505.076811,2023,4,Gobierno General
bono_de_reconocimiento,2024-Q1,-53201.77203100001,2024,1,Gobierno General
bono_de_reconocimiento,2024-Q2,-51160.90238299999,2024,2,Gobierno General
bono_de_reconocimiento,2024-Q3,-47702.222307000004,2024,3,Gobierno General
bono_de_reconocimiento,2024-Q4,-43685.351246,2024,4,Gobierno General
bono_de_reconocimiento,2025-Q1,-34376.115786,2025,1,Gobierno General
bono_de_reconocimiento,2025-Q2,-30581.005461999997,2025,2,Gobierno General
bono_de_reconocimiento,2025-Q3,-30024.818081999998,2025,3,Gobierno General
bono_de_reconocimiento,2025-Q4,-32945.662504,2025,4,Gobierno General
